央视频道,#genre#
欢笑剧场,http://115.230.250.238:9999/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://183.128.234.245:4022/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://183.151.27.193:4022/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://125.113.131.173:8888/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://115.212.187.245:7912/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://183.141.216.122:9999/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://183.145.74.110:7777/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://ycsj.aguihome.com:4022/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://125.109.62.72:9999/rtp/233.50.200.229:5140$1920x1080
欢笑剧场,http://220.184.69.32:4022/rtp/233.50.200.229:5140$1920x1080
环球电影,http://125.113.131.173:8888/rtp/233.50.201.231:5140$720x576
环球电影,http://125.119.67.69:8888/rtp/233.50.201.231:5140$720x576
环球电影,http://ycsj.aguihome.com:4022/rtp/233.50.201.231:5140$720x576
环球电影,http://115.230.250.238:9999/rtp/233.50.201.231:5140$720x576
环球电影,http://183.151.27.193:4022/rtp/233.50.201.231:5140$720x576
环球电影,http://183.141.216.122:9999/rtp/233.50.201.231:5140$720x576
环球电影,http://115.212.187.245:7912/rtp/233.50.201.231:5140$720x576
环球电影,http://183.128.234.245:4022/rtp/233.50.201.231:5140$720x576
环球电影,http://183.145.74.110:7777/rtp/233.50.201.231:5140$720x576
环球电影,http://220.184.69.32:4022/rtp/233.50.201.231:5140$720x576
CETV1,http://115.230.250.238:9999/rtp/233.50.201.122:5140$1920x1080
CETV1,http://125.113.131.173:8888/rtp/233.50.201.122:5140$1920x1080
CETV1,http://ycsj.aguihome.com:4022/rtp/233.50.201.122:5140$1920x1080
CETV1,http://ycsj.aguihome.com:4022/rtp/233.50.201.10:5140$720x576
CETV1,http://115.230.250.238:9999/rtp/233.50.201.10:5140$720x576
CETV1,http://125.113.131.173:8888/rtp/233.50.201.10:5140$720x576
CETV1,http://ycsj.aguihome.com:4022/rtp/233.50.201.75:5140$720x576
CETV1,http://115.230.250.238:9999/rtp/233.50.201.75:5140$720x576
CETV1,http://125.113.131.173:8888/rtp/233.50.201.75:5140$720x576
CETV1,http://125.119.67.69:8888/rtp/233.50.201.10:5140$720x576
CETV4,http://115.230.250.238:9999/rtp/233.50.201.172:5140$720x576
CETV4,http://125.113.131.173:8888/rtp/233.50.201.172:5140$720x576
CETV4,http://ycsj.aguihome.com:4022/rtp/233.50.201.172:5140$720x576
CETV4,http://125.119.67.69:8888/rtp/233.50.201.172:5140$720x576
CETV4,http://183.151.27.193:4022/rtp/233.50.201.172:5140$720x576
CETV4,http://183.128.234.245:4022/rtp/233.50.201.172:5140$720x576
CETV4,http://183.141.216.122:9999/rtp/233.50.201.172:5140$720x576
CETV4,http://115.212.187.245:7912/rtp/233.50.201.172:5140$720x576
CETV4,http://183.147.171.84:8888/rtp/233.50.201.172:5140$720x576
CETV4,http://220.184.69.32:4022/rtp/233.50.201.172:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.201.36:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.201.126:5140$720x576
CGTN,http://115.230.250.238:9999/rtp/233.50.201.36:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.201.38:5140$720x576
CGTN,http://125.113.131.173:8888/rtp/233.50.201.36:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.200.84:5140$720x576
CGTN,http://125.113.131.173:8888/rtp/233.50.201.37:5140$720x576
CGTN,http://125.119.67.69:8888/rtp/233.50.200.84:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.201.39:5140$720x576
CGTN,http://ycsj.aguihome.com:4022/rtp/233.50.201.37:5140$720x576
YST,http://ycsj.aguihome.com:4022/rtp/233.50.200.45:5140$720x576
YST,http://115.230.250.238:9999/rtp/233.50.200.45:5140$720x576
YST,http://125.113.131.173:8888/rtp/233.50.200.45:5140$720x576
YST,http://115.230.250.238:9999/rtp/233.50.200.193:5140$720x576
YST,http://115.230.250.238:9999/rtp/233.50.200.194:5140$720x576
YST,http://125.113.131.173:8888/rtp/233.50.200.193:5140$720x576
YST,http://ycsj.aguihome.com:4022/rtp/233.50.200.194:5140$720x576
YST,http://ycsj.aguihome.com:4022/rtp/233.50.200.193:5140$720x576
YST,http://125.113.131.173:8888/rtp/233.50.200.194:5140$720x576
YST,http://183.128.234.245:4022/rtp/233.50.200.45:5140$720x576
有线新闻,p3p://173.208.176.178:19806/655bd22c000147307fdff68936807320
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天娱乐,p3p://108.181.20.159:40046/5ffae39100029825dafa1d03520571ac
中天娱乐,http://php.jdshipin.com:8880/xsj.php?id=cti-yule
中天娱乐,https://www.zhixun.com.mp/zx.php?id=ztle
上海新闻综合,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海新闻综合,http://120.77.28.4:8648/mgu.php?id=shxwzh
上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-3.m3u8
上海新闻综合,http://58.41.27.144:18888/udp/239.45.3.209:5140
上海都市,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,p3p://108.181.20.159:31165/63ec4dc200075675e44984ca52f86245
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
超级体育,http://115.230.250.238:9999/rtp/233.50.201.202:5140$1920x1080
超级体育,http://125.113.131.173:8888/rtp/233.50.201.202:5140$1920x1080
超级体育,http://ycsj.aguihome.com:4022/rtp/233.50.201.202:5140$1920x1080
超级体育,http://ycsj.aguihome.com:4022/rtp/233.50.201.210:5140$720x576
超级体育,http://115.230.250.238:9999/rtp/233.50.201.210:5140$720x576
超级体育,http://125.113.131.173:8888/rtp/233.50.201.210:5140$720x576
超级体育,http://183.141.216.122:9999/rtp/233.50.201.202:5140$1920x1080
超级体育,http://183.128.234.245:4022/rtp/233.50.201.202:5140$1920x1080
超级体育,http://183.151.27.193:4022/rtp/233.50.201.202:5140$1920x1080
超级体育,http://115.212.187.245:7912/rtp/233.50.201.202:5140$1920x1080
魅力足球,http://120.77.28.4:8648/mgu.php?id=mlzq
劲爆体育,http://120.77.28.4:8648/mgu.php?id=jbty
睛彩篮球,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩竞技,http://123.114.19.80:4000/rtp/239.3.1.125:8001
舌尖上的中国第1季,https://lunbo.freetv.top/yy/1354930952
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
数字乐游,http://120.77.28.4:8648/mgu.php?id=ly
美丽中国说：野马,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
无线翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
无线翡翠台,p3p://108.181.32.169:57316/6533f5c20003762b2cfef1ac322c6404
无线翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
无线翡翠台,http://119.129.173.161:8081/hls/20/index.m3u8
TVB翡翠,https://www.zhixun.com.mp/zx.php?id=tvjade
TVB翡翠,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwwjpthjyjtjjjxcxbfhjjfjvhdtjdvbtvjsjxjfsjjcvbctvbfc.flv
TVB翡翠,http://www.balala.top:9200/channel/n379c44d0/index.m3u8?q=1717838720512
TVB翡翠,http://123.150.5.131:9000/tvb翡翠盗源可耻/易發TV专用.live.flv
TVB翡翠台,https://www.zhixun.com.mp/zx.php?id=tvade
TVB翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
TVB翡翠台,http://extraott.com:80/live/7921751389/6097373662/62827.m3u8
TVB翡翠台,http://free.xiptv.x10.bz/kudou.php?id=188
TVB翡翠台,p3p://108.181.20.159:40046/653e4c6d000965ef0c8e049f4be34103
TVB星河,https://epg.pw/stream/3388eca1a9b5d5c9a7da8bd8b4da3460113b22b0582b44f51a8111fc90f91749.m3u8
TVB星河,https://epg.pw/stream/186dab52eabcdf6b47765bf93dc370a250af463f1759ce68025a20c01a9ba0d8.m3u8
TVB星河,http://113.64.145.195:8081/hls/135/index.m3u8
TVB星河,http://122.152.202.33/s/81a8a44f/index.m3u8?id=13
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv
TVB星河,https://epg.pw/stream/eee97f3ab8d484adff720fc3c90eb1f280b02264d5d2e3971262bb416aab5767.m3u8
TVB星河,https://epg.pw/stream/180e5ec54c87920bfe91fae3b1febba13c6fe5b44045941a281f1104c992a925.m3u8
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TW台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
華語電視2,http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8
華語電視3,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
三立iNEWS,http://220.134.74.149:2399/udp/230.1.2.21:11111
三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
三立iNEWS,http://220.134.74.149:2399/udp/230.1.2.191:11111
三立新闻台,http://xg.52sw.top:5000/4gtv/229
三立新闻台,p3p://108.181.32.169:57316/64251e23000bcd04ea573d7c0f0a002e
三立新闻台,http://livetv.skycf.eu.org/live.m3u8?c=12
三立台湾台,p3p://108.181.32.169:57316/64251e5e0003388bea5821c268061bfb
三立台湾台,http://free.xiptv.x10.bz/kudou.php?id=52
三立都会台,p3p://108.181.32.169:57316/64251e7300064780ea587492773a63cc
三立都会台,http://php.jdshipin.com:8880/xsj.php?id=settv-city
三立综合台,http://free.xiptv.x10.bz/kudou.php?id=51
三立综合台,http://xg.52sw.top:5000/4gtv/169
三立综合台,p3p://108.181.32.169:57316/64251e49000e34e7ea57d28a25014df2
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台視新聞,https://www.goodiptv.club/youtube/xL0ch83RAK8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞,https://gat.zhoujie218.top/litv/4gtv-4gtv051
台视新闻,http://php.jdshipin.com:8880/xsj.php?id=ttv-news
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://220.134.74.149:2399/udp/224.1.4.215:11111
台视新闻,http://220.134.74.149:2399/udp/230.1.2.99:11111
台视新闻,http://free.xiptv.x10.bz/kudou.php?id=81
台视新闻,p3p://108.181.20.159:40046/62caf1dc000525b3cbb4de6e3c0e2af8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://80story.us.to:8073/live.m3u8?c=11
台视新闻,http://ali.hlspull.yximgs.com/live/TTaishi88822378889gdkagdakdbsavfcjdsfjs.flv
大爱二台,p3p://108.181.32.169:57316/64252264000022beea67d87308e9122e
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱二台,http://php.jdshipin.com:8880/xsj.php?id=daai2
大爱电视,p3p://108.181.32.169:57316/6425225a0002859cea67b1ff6aaf6db6
中天新闻台,p3p://108.181.32.169:57316/64252571000be01dea73c63b5616781e
中天新闻台,p3p://108.181.32.169:57316/642590050003b317ec1416371a246f3d
中天新闻台,http://livetv.skycf.eu.org/live.m3u8?c=7
中天新闻台,http://xg.52sw.top:5000/litv/4gtv-4gtv009
中天新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv009
中天新闻台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv009
中天新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv009#p3p://173.208.176.178:19806/613dba64000abeb1c801c02934bb45fc
中天综合,https://www.zhixun.com.mp/zx.php?id=zthe
中天综合,http://extraott.com:80/live/7921751389/6097373662/5552.m3u8
中天综合,p3p://108.181.20.159:40046/5fe293ee000b7cbd7c03ecad72ba76ec
中视新闻,http://220.134.74.149:2399/udp/224.1.4.252:11111
中视新闻,http://php.jdshipin.com:8880/xsj.php?id=ctv-news
中视新闻,http://free.xiptv.x10.bz/kudou.php?id=45
中视新闻,https://www.zhixun.com.mp/zx.php?id=zsnews
中视新闻,http://220.134.74.149:2399/udp/224.1.4.50:11111
中视新闻,http://extraott.com:80/live/7921751389/6097373662/5484.m3u8
中视新闻,http://free.xiptv.x10.bz/kudou.php?id=80
中视新闻,p3p://108.181.20.159:40046/61ff2b9d0004cfe6bb9a99f71e1c4c92
中视新闻,http://ali.hlspull.yximgs.com/live/abc888445889889gdkagdakdbsavfcjdsfjs.flv
中视菁采台,https://litv.zapi.us.kg/?id=4gtv-4gtv064
中视菁采台,http://xg.52sw.top:5000/litv/4gtv-4gtv064
中视菁采台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv064
中视经典,http://220.134.74.149:2399/udp/224.1.4.219:11111
中视经典,http://xg.52sw.top:5000/litv/4gtv-4gtv080
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
中视经典,p3p://108.181.20.159:40046/621db24e000d4a9726fcacfd58c400a2
中视经典,https://www.zhixun.com.mp/zx.php?id=zsjd
中视经典,http://extraott.com:80/live/7921751389/6097373662/5486.m3u8
中视经典,http://220.134.74.149:2399/udp/224.1.4.33:11111
中视经典台,http://php.jdshipin.com:8880/xsj.php?id=ctv-classic
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
非凡新闻,p3p://108.181.20.159:40046/6146918a000a6ec0ea89b8904d520fbf
非凡新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivesjtnfjjojdcbfcxvjfuujjwejjjsjyuhhdjsjhjynffxw.flv
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
非凡新闻,https://www.zhixun.com.mp/zx.php?id=ffxw
非凡新闻,http://220.134.74.149:2399/udp/224.1.4.158:11111
非凡新闻,http://220.134.74.149:2399/udp/230.1.2.92:11111
非凡新闻,http://php.jdshipin.com:8880/xsj.php?id=unique-business-news
民視新聞,https://www.goodiptv.club/youtube/ylYJSBUgaMA
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
民视,http://free.xiptv.x10.bz/kudou.php?id=43
民视,http://xg.52sw.top:5000/litv/4gtv-4gtv155
民视,https://www.zhixun.com.mp/zx.php?id=ftvms
民视,rtmp://f13h.mine.nu/sat/tv051
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
民视,p3p://108.181.20.159:40046/6001ba8400051d89f5b151a63fa96419
民视,http://220.134.74.149:2399/udp/224.1.4.6:11111
民视,https://www.zhixun.com.mp/zx.php?id=mss
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视,http://220.134.74.149:2399/udp/230.1.2.226:11111
民视影剧台,p3p://108.181.32.169:57316/6425257c000bd861ea73f1315c0e6e14
民视影剧台,http://xg.52sw.top:5000/litv/litv-ftv09
民视新闻,p3p://108.181.32.169:57316/64c859e10007934267f487ac0fa618e0
民视新闻,http://220.134.74.149:2399/udp/230.1.2.155:11111
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://php.jdshipin.com:8880/xsj.php?id=ftv-news
民视新闻,http://220.134.74.149:2399/udp/224.1.4.97:11111
民视新闻,p3p://108.181.20.159:40046/602f1f4a000aa86fa700c49817387f81
民视新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
民视新闻,http://free.xiptv.x10.bz/kudou.php?id=84
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,https://www.zhixun.com.mp/zx.php?id=bemsnews
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾台,http://xg.52sw.top:5000/litv/4gtv-4gtv001
民视台湾台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv156
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv156
民视台湾台,http://free.xiptv.x10.bz/kudou.php?id=49
民视台湾台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv001
民视第一台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv003
民视第一台,http://xg.52sw.top:5000/litv/4gtv-4gtv003
民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民视第一台,http://free.xiptv.x10.bz/kudou.php?id=50
民视第一台,p3p://108.181.32.169:57316/642520e900023cc4ea621083588c7092
民视综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv004
民视综艺台,http://xg.52sw.top:5000/litv/4gtv-4gtv004
民视综艺台,p3p://108.181.32.169:57316/642d012300040bf70925bb06321b0b87
民视综艺台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv004
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,p3p://108.181.32.169:57316/6533f8d200067abd2d0ae8f534c10d88
有线新闻台,http://free.xiptv.x10.bz/kudou.php?id=127
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
寰宇新闻台,p3p://108.181.32.169:57316/64295eb60008744efaf37ae07d17520b
寰宇新闻台,http://v.189910.xyz:8900/live.m3u8?c=1
寰宇新闻台,http://xg.52sw.top:5000/litv/litv-longturn14
寰宇新闻台,http://php.jdshipin.com:8880/xsj.php?id=global-news
寰宇新闻台湾台,http://php.jdshipin.com:8880/xsj.php?id=global-news-tw
寰宇新闻台湾台,http://xg.52sw.top:5000/litv/litv-longturn15
澳亚卫视,http://php.jdshipin.com:8880/xsj.php?id=mastv
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
东森新闻台,p3p://108.181.32.169:57316/64251f9700046520ea5ce8b85b6c11da
东森新闻台,http://xg.52sw.top:5000/litv/4gtv-4gtv152
东森新闻台,http://free.xiptv.x10.bz/kudou.php?id=75
东森超视,http://171.108.239.126:8181/tsfile/live/1023_1.m3u8
东森超视,http://171.108.239.128:8181/tsfile/live/1023_1.m3u8
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,p3p://108.181.20.159:40046/5fe07262000aa19a73b0e19a4fa86172
东森超视,p3p://108.181.20.159:40046/65e43d00000ee2b594beb4e956c7337a
东森超视,http://171.108.239.128:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,https://www.zhixun.com.mp/zx.php?id=dscs
东森财经新闻台,http://xg.52sw.top:5000/litv/4gtv-4gtv153
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
创世.电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8?zgangd
华视新闻,http://220.134.74.149:2399/udp/230.1.2.248:11111
华视新闻,p3p://108.181.20.159:40046/632c706b0009d57248864b64705a59a0
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
华视新闻,http://free.xiptv.x10.bz/kudou.php?id=46
华视新闻,https://www.zhixun.com.mp/zx.php?id=huanews
华视新闻,http://220.134.74.149:2399/udp/224.1.4.55:11111
华视新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
华视新闻,http://php.jdshipin.com:8880/xsj.php?id=cts-news
镜电视新闻台,http://php.jdshipin.com:8880/xsj.php?id=mnews
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RTHK32,https://epg.pw/stream/b8905a684bdf1d40a6937853ee11c48901bbffda24ab46530eefb688e4582dd7.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8

浙江频道,#genre#
浙江新闻,http://115.230.250.238:9999/rtp/233.50.201.137:5140$1920x1080
浙江新闻,http://125.113.131.173:8888/rtp/233.50.201.137:5140$1920x1080
浙江新闻,http://ycsj.aguihome.com:4022/rtp/233.50.201.137:5140$1920x1080
浙江新闻,http://115.230.250.238:9999/rtp/233.50.201.34:5140$720x576
浙江新闻,http://125.113.131.173:8888/rtp/233.50.201.34:5140$720x576
浙江新闻,http://125.113.131.173:8888/rtp/233.50.200.207:5140$720x576
浙江新闻,http://ycsj.aguihome.com:4022/rtp/233.50.200.207:5140$720x576
浙江新闻,http://ycsj.aguihome.com:4022/rtp/233.50.201.34:5140$720x576
浙江新闻,http://115.230.250.238:9999/rtp/233.50.200.207:5140$720x576
浙江新闻,http://125.119.67.69:8888/rtp/233.50.200.207:5140$720x576
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$1920x1080
浙江国际,http://110.72.52.220:8181/tsfile/live/1075_1.m3u8?key=txiptv
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?
浙江国际,p3p://108.181.20.159:40046/612450b30005cf2a64bdc90559c1144c
浙江少儿,http://115.230.250.238:9999/rtp/233.50.201.138:5140$1920x1080
浙江少儿,http://125.113.131.173:8888/rtp/233.50.201.138:5140$1920x1080
浙江少儿,http://ycsj.aguihome.com:4022/rtp/233.50.201.138:5140$1920x1080
浙江少儿,http://125.113.131.173:8888/rtp/233.50.200.208:5140$720x576
浙江少儿,http://125.113.131.173:8888/rtp/233.50.201.33:5140$720x576
浙江少儿,http://ycsj.aguihome.com:4022/rtp/233.50.200.208:5140$720x576
浙江少儿,http://ycsj.aguihome.com:4022/rtp/233.50.201.33:5140$720x576
浙江少儿,http://115.230.250.238:9999/rtp/233.50.201.33:5140$720x576
浙江少儿,http://115.230.250.238:9999/rtp/233.50.200.208:5140$720x576
浙江少儿,http://125.119.67.69:8888/rtp/233.50.200.208:5140$720x576
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$1920x1080
浙江教科,http://122.233.199.46:8888/rtp/233.50.201.134:5140
浙江教科,http://122.234.14.200:8888/rtp/233.50.201.134:5140
浙江教科,http://[2409:8087:2801:22:100::66]/wh7f454c46tw563682957_-726851932/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233002/1/index.m3u8?fmt=ts2hls&icpid=88888888&RTS=1717815683&from=5&hms_devid=307&online=1717815683&vqe=3
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$1920x1080
浙江经济,http://115.230.250.238:9999/rtp/233.50.201.133:5140$1920x1080
浙江经济,http://125.113.131.173:8888/rtp/233.50.201.133:5140$1920x1080
浙江经济,http://ycsj.aguihome.com:4022/rtp/233.50.200.204:5140$720x576
浙江经济,http://ycsj.aguihome.com:4022/rtp/233.50.201.29:5140$720x576
浙江经济,http://115.230.250.238:9999/rtp/233.50.201.29:5140$720x576
浙江经济,http://125.113.131.173:8888/rtp/233.50.201.29:5140$720x576
浙江经济,http://115.230.250.238:9999/rtp/233.50.200.204:5140$720x576
浙江经济,http://125.113.131.173:8888/rtp/233.50.200.204:5140$720x576
浙江经济,http://183.151.27.193:4022/rtp/233.50.201.133:5140$1920x1080
浙江经济,http://115.212.187.245:7912/rtp/233.50.201.133:5140$1920x1080
浙江钱江,http://115.230.250.238:9999/rtp/233.50.201.132:5140$1920x1080
浙江钱江,http://125.113.131.173:8888/rtp/233.50.201.132:5140$1920x1080
浙江钱江,http://ycsj.aguihome.com:4022/rtp/233.50.201.132:5140$1920x1080
浙江钱江,http://115.230.250.238:9999/rtp/233.50.201.28:5140$720x576
浙江钱江,http://125.113.131.173:8888/rtp/233.50.201.28:5140$720x576
浙江钱江,http://125.113.131.173:8888/rtp/233.50.200.203:5140$720x576
